FF 142; FL 153; FR 158; LL 148; LL 142; EL     65554; ER        44;
FF 103; FL 202; FR  68; LL 210; LL  82; EL      1476; ER       848;
FF 100; FL 196; FR  72; LL 210; LL  79; EL      1516; ER       846;
FF 108; FL 192; FR  64; LL 206; LL  87; EL      1535; ER       832;
FF  99; FL 185; FR  63; LL 204; LL  80; EL      1528; ER       801;
FF  93; FL 191; FR  63; LL 199; LL  90; EL      1571; ER       800;
FF  94; FL 183; FR  70; LL 209; LL  82; EL      1577; ER       832;
FF  85; FL 176; FR  73; LL 212; LL  80; EL      1554; ER       836;
FF  82; FL 166; FR  73; LL 208; LL  86; EL      1530; ER       806;
FF  76; FL 172; FR  73; LL 199; LL  84; EL      1580; ER       823;
FF  75; FL 174; FR  67; LL 194; LL  77; EL      1615; ER       816;
FF  82; FL 184; FR  65; LL 200; LL  68; EL      1635; ER       786;
FF  92; FL 178; FR  55; LL 209; LL  68; EL      1596; ER       737;
FF  82; FL 187; FR  57; LL 210; LL  76; EL      1603; ER       761;
FF  92; FL 177; FR  48; LL 204; LL  77; EL      1608; ER       808;
FF 101; FL 168; FR  54; LL 211; LL  80; EL      1579; ER       801;
FF 102; FL 173; FR  44; LL 215; LL  71; EL      1612; ER       752;
FF 110; FL 175; FR  54; LL 210; LL  78; EL      1606; ER       728;
FF 112; FL 171; FR  55; LL 208; LL  78; EL      1634; ER       741;
FF 119; FL 172; FR  61; LL 216; LL  75; EL      1635; ER       705;
FF 118; FL 173; FR  52; LL 214; LL  70; EL      1636; ER       694;
FF 122; FL 178; FR  54; LL 208; LL  78; EL      1650; ER       646;
FF 117; FL 182; FR  46; LL 210; LL  71; EL      1602; ER       610;
FF 112; FL 179; FR  49; LL 215; LL  62; EL      1586; ER       634;
FF 103; FL 189; FR  57; LL 216; LL  67; EL      1620; ER       616;
FF  95; FL 187; FR  67; LL 216; LL  72; EL      1633; ER       655;
FF 100; FL 196; FR  73; LL 220; LL  66; EL      1608; ER       697;
FF  98; FL 202; FR  72; LL 220; LL  61; EL      1604; ER       664;
FF 104; FL 208; FR  71; LL 220; LL  54; EL      1557; ER       696;
FF  95; FL 203; FR  68; LL 220; LL  63; EL      1592; ER       680;
FF  89; FL 194; FR  59; LL 216; LL  54; EL      1567; ER       730;
FF  96; FL 188; FR  61; LL 220; LL  46; EL      1525; ER       768;
FF  87; FL 184; FR  59; LL 220; LL  54; EL      1570; ER       797;
FF  77; FL 185; FR  68; LL 220; LL  64; EL      1578; ER       842;
FF  85; FL 192; FR  59; LL 216; LL  69; EL      1615; ER       796;
FF  94; FL 185; FR  58; LL 209; LL  60; EL      1652; ER       774;
FF 104; FL 190; FR  52; LL 205; LL  62; EL      1620; ER       747;
FF  95; FL 199; FR  58; LL 207; LL  58; EL      1650; ER       736;
FF  93; FL 193; FR  65; LL 199; LL  64; EL      1698; ER       689;
FF  85; FL 194; FR  57; LL 209; LL  55; EL      1658; ER       696;
FF  81; FL 185; FR  56; LL 202; LL  62; EL      1697; ER       727;
FF  85; FL 191; FR  48; LL 207; LL  66; EL      1653; ER       686;
FF  92; FL 186; FR  55; LL 208; LL  64; EL      1614; ER       644;
FF  93; FL 187; FR  53; LL 214; LL  73; EL      1657; ER       606;
FF 102; FL 179; FR  46; LL 209; LL  72; EL      1691; ER       582;
FF 109; FL 181; FR  44; LL 214; LL  80; EL      1696; ER       583;
FF 102; FL 182; FR  53; LL 209; LL  72; EL      1682; ER       546;
FF 111; FL 188; FR  58; LL 209; LL  69; EL      1719; ER       525;
FF 103; FL 188; FR  59; LL 207; LL  61; EL      1726; ER       482;
FF  98; FL 181; FR  60; LL 202; LL  62; EL      1761; ER       449;
FF  88; FL 171; FR  70; LL 194; LL  68; EL      1810; ER       444;
FF  89; FL 165; FR  78; LL 193; LL  58; EL      1779; ER       481;
FF  98; FL 168; FR  69; LL 195; LL  53; EL      1807; ER       529;
FF  98; FL 169; FR  64; LL 186; LL  47; EL      1832; ER       494;
FF 100; FL 178; FR  70; LL 187; LL  54; EL      1836; ER       513;
FF  92; FL 176; FR  74; LL 181; LL  61; EL      1882; ER       554;
FF 100; FL 182; FR  83; LL 175; LL  59; EL      1881; ER       566;
FF  92; FL 178; FR  75; LL 173; LL  57; EL      1904; ER       540;
FF 102; FL 174; FR  78; LL 172; LL  49; EL      1861; ER       518;
FF 102; FL 164; FR  72; LL 168; LL  57; EL      1868; ER       489;
FF  93; FL 164; FR  66; LL 173; LL  64; EL      1857; ER       498;
FF 100; FL 174; FR  62; LL 169; LL  64; EL      1847; ER       489;
FF  97; FL 172; FR  63; LL 164; LL  67; EL      1813; ER       508;
FF  93; FL 173; FR  73; LL 174; LL  58; EL      1796; ER       491;
FF  90; FL 179; FR  64; LL 180; LL  61; EL      1834; ER       446;
FF  97; FL 188; FR  55; LL 187; LL  63; EL      1794; ER       419;
FF 102; FL 194; FR  48; LL 186; LL  72; EL      1820; ER       399;
FF 100; FL 199; FR  42; LL 193; LL  82; EL      1787; ER       435;
FF  96; FL 192; FR  43; LL 189; LL  80; EL      1798; ER       455;
FF  87; FL 185; FR  40; LL 186; LL  70; EL      1844; ER       486;
FF  96; FL 195; FR  36; LL 178; LL  60; EL      1797; ER       449;
FF  86; FL 190; FR  39; LL 184; LL  66; EL      1799; ER       453;
FF  92; FL 192; FR  43; LL 192; LL  58; EL      1788; ER       407;
FF  86; FL 189; FR  50; LL 200; LL  51; EL      1767; ER       389;
FF  77; FL 197; FR  54; LL 195; LL  59; EL      1739; ER       358;
FF  85; FL 199; FR  62; LL 195; LL  52; EL      1743; ER       348;
FF  85; FL 206; FR  53; LL 192; LL  56; EL      1706; ER       328;
FF  88; FL 201; FR  47; LL 195; LL  59; EL      1750; ER       371;
FF  93; FL 209; FR  41; LL 189; LL  57; EL      1788; ER       339;
FF  95; FL 200; FR  37; LL 185; LL  66; EL      1771; ER       325;
FF  86; FL 204; FR  38; LL 175; LL  61; EL      1748; ER       352;
FF  78; FL 214; FR  33; LL 183; LL  51; EL      1706; ER       327;
FF  82; FL 205; FR  23; LL 175; LL  49; EL      1664; ER       375;
FF  82; FL 204; FR  14; LL 175; LL  45; EL      1704; ER       383;
FF  75; FL 195; FR  13; LL 177; LL  49; EL      1752; ER       378;
FF  74; FL 198; FR  22; LL 180; LL  48; EL      1725; ER       389;
FF  81; FL 188; FR  24; LL 171; LL  56; EL      1678; ER       392;
FF  74; FL 182; FR  17; LL 164; LL  54; EL      1711; ER       365;
FF  65; FL 186; FR  23; LL 165; LL  57; EL      1700; ER       340;
FF  65; FL 195; FR  22; LL 170; LL  67; EL      1724; ER       328;
FF  61; FL 190; FR  20; LL 164; LL  60; EL      1768; ER       377;
FF  67; FL 192; FR  30; LL 157; LL  68; EL      1762; ER       332;
FF  59; FL 185; FR  28; LL 163; LL  75; EL      1782; ER       324;
FF  60; FL 190; FR  31; LL 159; LL  71; EL      1768; ER       345;
FF  67; FL 198; FR  21; LL 151; LL  67; EL      1800; ER       388;
FF  67; FL 208; FR  27; LL 157; LL  58; EL      1808; ER       341;
FF  73; FL 210; FR  17; LL 148; LL  52; EL      1783; ER       316;
FF  68; FL 212; FR  26; LL 153; LL  50; EL      1779; ER       355;
FF  62; FL 220; FR  22; LL 151; LL  50; EL      1798; ER       329;
FF  56; FL 220; FR  24; LL 146; LL  44; EL      1776; ER       293;
FF  51; FL 218; FR  22; LL 141; LL  52; EL      1794; ER       315;
FF  41; FL 211; FR  14; LL 143; LL  42; EL      1792; ER       299;
FF  42; FL 212; FR  13; LL 140; LL  45; EL      1778; ER       328;
FF  41; FL 212; FR   7; LL 141; LL  51; EL      1774; ER       321;
FF  42; FL 211; FR  12; LL 150; LL  59; EL      1784; ER       342;
FF  34; FL 213; FR  18; LL 155; LL  68; EL      1800; ER       341;
FF  38; FL 217; FR  14; LL 146; LL  71; EL      1813; ER       332;
FF  37; FL 209; FR  15; LL 139; LL  74; EL      1773; ER       375;
FF  33; FL 211; FR   7; LL 130; LL  67; EL      1802; ER       355;
FF  24; FL 215; FR  15; LL 139; LL  65; EL      1760; ER       345;
FF  32; FL 214; FR  21; LL 145; LL  69; EL      1778; ER       313;
FF  34; FL 205; FR  12; LL 149; LL  73; EL      1737; ER       302;
FF  44; FL 210; FR  21; LL 147; LL  80; EL      1782; ER       319;
FF  36; FL 203; FR  18; LL 139; LL  88; EL      1741; ER       345;
FF  40; FL 197; FR  23; LL 148; LL  95; EL      1744; ER       394;
FF  47; FL 198; FR  30; LL 156; LL 102; EL      1740; ER       411;
FF  44; FL 208; FR  26; LL 156; LL 112; EL      1751; ER       424;
FF  44; FL 217; FR  33; LL 159; LL 108; EL      1750; ER       454;
FF  49; FL 217; FR  30; LL 167; LL 104; EL      1730; ER       420;
FF  43; FL 220; FR  23; LL 166; LL  94; EL      1701; ER       393;
FF  37; FL 220; FR  16; LL 163; LL  85; EL      1714; ER       358;
FF  38; FL 220; FR   6; LL 163; LL  79; EL      1747; ER       328;
FF  32; FL 220; FR  14; LL 154; LL  73; EL      1723; ER       334;
FF  23; FL 217; FR  12; LL 158; LL  69; EL      1769; ER       327;
FF  21; FL 220; FR  15; LL 160; LL  69; EL      1728; ER       322;
FF  11; FL 220; FR   9; LL 162; LL  68; EL      1710; ER       347;
FF  21; FL 220; FR  14; LL 156; LL  78; EL      1747; ER       348;
FF  18; FL 220; FR   6; LL 166; LL  70; EL      1742; ER       337;
FF  20; FL 220; FR   0; LL 167; LL  77; EL      1732; ER       348;
FF  29; FL 220; FR   9; LL 158; LL  87; EL      1775; ER       381;
FF  38; FL 220; FR  15; LL 154; LL  81; EL      1809; ER       386;
FF  31; FL 214; FR   7; LL 158; LL  82; EL      1797; ER       431;
FF  32; FL 207; FR  11; LL 167; LL  84; EL      1762; ER       413;
FF  42; FL 215; FR  17; LL 161; LL  91; EL      1778; ER       372;
FF  35; FL 207; FR  13; LL 167; LL  88; EL      1749; ER       391;
FF  45; FL 205; FR  23; LL 170; LL  86; EL      1785; ER       351;
FF  47; FL 195; FR  22; LL 180; LL  80; EL      1795; ER       325;
FF  37; FL 202; FR  22; LL 189; LL  86; EL      1769; ER       284;
FF  45; FL 196; FR  14; LL 181; LL  96; EL      1772; ER       250;
FF  52; FL 186; FR  11; LL 171; LL 102; EL      1776; ER       239;
FF  60; FL 179; FR   9; LL 164; LL  95; EL      1728; ER       214;
FF  69; FL 187; FR   7; LL 169; LL  99; EL      1753; ER       251;
FF  68; FL 183; FR   4; LL 159; LL 101; EL      1774; ER       205;
FF  69; FL 181; FR   6; LL 166; LL 107; EL      1750; ER       218;
FF  60; FL 191; FR   2; LL 167; LL 116; EL      1755; ER       202;
FF  67; FL 193; FR   7; LL 167; LL 109; EL      1759; ER       227;
FF  62; FL 188; FR   2; LL 174; LL 118; EL      1769; ER       207;
FF  57; FL 180; FR   0; LL 165; LL 128; EL      1797; ER       231;
FF  54; FL 172; FR   0; LL 155; LL 119; EL      1754; ER       199;
FF  54; FL 163; FR   2; LL 165; LL 109; EL      1764; ER       191;
FF  48; FL 161; FR   6; LL 174; LL 115; EL      1806; ER       224;
FF  55; FL 165; FR  10; LL 165; LL 106; EL      1804; ER       182;
FF  54; FL 166; FR   5; LL 156; LL 112; EL      1790; ER       214;
FF  51; FL 161; FR   8; LL 146; LL 112; EL      1801; ER       254;
FF  58; FL 159; FR   5; LL 140; LL 120; EL      1774; ER       244;
FF  56; FL 163; FR   0; LL 141; LL 120; EL      1757; ER       266;
FF  62; FL 173; FR   0; LL 151; LL 126; EL      1707; ER       241;
FF  57; FL 179; FR   5; LL 150; LL 126; EL      1675; ER       195;
FF  65; FL 174; FR   5; LL 151; LL 124; EL      1723; ER       185;
FF  68; FL 180; FR   0; LL 156; LL 128; EL      1706; ER       138;
FF  68; FL 186; FR   1; LL 155; LL 130; EL      1712; ER       153;
FF  74; FL 189; FR  11; LL 150; LL 122; EL      1704; ER       112;
FF  65; FL 194; FR  18; LL 146; LL 130; EL      1713; ER        71;
FF  56; FL 184; FR  13; LL 138; LL 125; EL      1721; ER        32;
FF  65; FL 183; FR  23; LL 128; LL 128; EL      1678; ER     65554;
FF  66; FL 190; FR  25; LL 131; LL 138; EL      1674; ER     65530;
FF  72; FL 181; FR  21; LL 128; LL 129; EL      1642; ER     65518;
FF  66; FL 181; FR  31; LL 127; LL 127; EL      1610; ER     65503;
FF  63; FL 183; FR  31; LL 127; LL 131; EL      1581; ER     65471;
FF  53; FL 178; FR  40; LL 123; LL 125; EL      1567; ER     65440;
FF  63; FL 171; FR  36; LL 121; LL 117; EL      1596; ER     65404;
FF  60; FL 171; FR  43; LL 126; LL 119; EL      1565; ER     65399;
FF  54; FL 166; FR  40; LL 133; LL 111; EL      1563; ER     65445;
FF  52; FL 168; FR  32; LL 126; LL 112; EL      1583; ER     65418;
FF  51; FL 175; FR  25; LL 134; LL 118; EL      1631; ER     65468;
FF  43; FL 171; FR  29; LL 139; LL 123; EL      1628; ER     65421;
FF  37; FL 178; FR  30; LL 130; LL 123; EL      1596; ER     65395;
FF  47; FL 175; FR  37; LL 133; LL 129; EL      1633; ER     65373;
FF  47; FL 185; FR  38; LL 136; LL 137; EL      1585; ER     65354;
FF  40; FL 192; FR  38; LL 145; LL 141; EL      1557; ER     65392;
FF  38; FL 198; FR  45; LL 135; LL 139; EL      1591; ER     65373;
FF  35; FL 207; FR  54; LL 125; LL 141; EL      1550; ER     65332;
FF  30; FL 217; FR  48; LL 131; LL 141; EL      1578; ER     65289;
FF  27; FL 210; FR  45; LL 135; LL 132; EL      1537; ER     65299;
FF  23; FL 205; FR  42; LL 136; LL 137; EL      1582; ER     65346;
FF  21; FL 206; FR  51; LL 135; LL 130; EL      1575; ER     65389;
FF  30; FL 209; FR  50; LL 141; LL 121; EL      1581; ER     65378;
FF  40; FL 212; FR  49; LL 132; LL 121; EL      1607; ER     65411;
FF  37; FL 217; FR  52; LL 125; LL 129; EL      1586; ER     65460;
FF  35; FL 216; FR  59; LL 131; LL 131; EL      1633; ER     65498;
FF  32; FL 208; FR  54; LL 134; LL 127; EL      1647; ER     65463;
FF  41; FL 209; FR  49; LL 129; LL 137; EL      1695; ER     65443;
FF  49; FL 214; FR  41; LL 128; LL 147; EL      1701; ER     65430;
FF  45; FL 209; FR  43; LL 129; LL 157; EL      1708; ER     65454;
FF  47; FL 201; FR  53; LL 133; LL 166; EL      1684; ER     65480;
FF  38; FL 201; FR  55; LL 126; LL 169; EL      1697; ER     65519;
FF  33; FL 207; FR  48; LL 130; LL 171; EL      1708; ER     65522;
FF  36; FL 207; FR  38; LL 125; LL 172; EL      1685; ER     65498;
FF  41; FL 204; FR  43; LL 125; LL 165; EL      1726; ER     65521;
FF  42; FL 198; FR  50; LL 118; LL 167; EL      1767; ER        18;
FF  42; FL 201; FR  54; LL 110; LL 165; EL      1758; ER        51;
FF  49; FL 191; FR  62; LL 115; LL 157; EL      1791; ER         3;
FF  46; FL 196; FR  53; LL 111; LL 159; EL      1816; ER        28;
FF  46; FL 195; FR  58; LL 112; LL 159; EL      1821; ER     65553;
FF  50; FL 199; FR  50; LL 112; LL 169; EL      1817; ER        40;
FF  44; FL 199; FR  60; LL 108; LL 165; EL      1853; ER        72;
FF  34; FL 204; FR  70; LL 112; LL 161; EL      1898; ER        70;
FF  27; FL 196; FR  62; LL 119; LL 154; EL      1879; ER       107;
FF  31; FL 205; FR  69; LL 127; LL 161; EL      1883; ER        57;
FF  25; FL 215; FR  64; LL 120; LL 167; EL      1920; ER        11;
FF  17; FL 220; FR  57; LL 122; LL 163; EL      1933; ER         0;
FF  24; FL 220; FR  62; LL 113; LL 159; EL      1963; ER        50;
FF  20; FL 220; FR  57; LL 118; LL 154; EL      1975; ER        93;
FF  29; FL 220; FR  52; LL 121; LL 163; EL      2019; ER        73;
FF  35; FL 220; FR  56; LL 130; LL 155; EL      2050; ER        91;
FF  27; FL 214; FR  64; LL 137; LL 164; EL      2070; ER       112;
FF  23; FL 207; FR  60; LL 129; LL 171; EL      2066; ER        95;
FF  22; FL 201; FR  62; LL 135; LL 164; EL      2029; ER       117;
FF  21; FL 197; FR  71; LL 126; LL 173; EL      2053; ER       142;
FF  21; FL 196; FR  76; LL 117; LL 174; EL      2095; ER       160;
FF  30; FL 201; FR  86; LL 122; LL 171; EL      2061; ER       110;
FF  28; FL 205; FR  86; LL 123; LL 171; EL      2046; ER       101;
FF  25; FL 204; FR  81; LL 128; LL 174; EL      2059; ER        65;
FF  25; FL 209; FR  76; LL 131; LL 166; EL      2038; ER        84;
FF  23; FL 217; FR  83; LL 129; LL 166; EL      2008; ER        78;
FF  24; FL 220; FR  88; LL 119; LL 157; EL      1984; ER       104;
FF  27; FL 213; FR  83; LL 113; LL 167; EL      2004; ER        74;
FF  26; FL 212; FR  78; LL 105; LL 163; EL      2004; ER        57;
FF  36; FL 204; FR  81; LL  95; LL 159; EL      2002; ER        90;
FF  34; FL 202; FR  84; LL  87; LL 164; EL      1978; ER        45;
FF  27; FL 203; FR  75; LL  94; LL 167; EL      2006; ER        59;
FF  37; FL 209; FR  82; LL  94; LL 161; EL      1958; ER        25;
FF  40; FL 211; FR  80; LL 103; LL 153; EL      1970; ER        61;
FF  32; FL 215; FR  79; LL 104; LL 155; EL      2019; ER        69;
FF  42; FL 216; FR  71; LL 103; LL 163; EL      2002; ER       105;
FF  45; FL 207; FR  67; LL  94; LL 162; EL      1977; ER       121;
FF  54; FL 205; FR  70; LL  98; LL 172; EL      1958; ER       139;
FF  55; FL 199; FR  61; LL 106; LL 167; EL      1930; ER       116;
FF  56; FL 199; FR  55; LL 109; LL 176; EL      1892; ER        78;
FF  58; FL 201; FR  54; LL 101; LL 174; EL      1855; ER        72;
